2021-11-20 15:07:08 UTC+0000|[LIVE RESPONSE]| (System time)|
2021-11-20 14:12:14 UTC+0000|[DLL LOADTIME (dll)]| profapi.dll| Process: services.exe/PID: 664/PPID: 540/Process POffset: 0xc2779080/DLL Base: 0x7fff515e0000
2016-11-11 09:01:26 UTC+0000|[PE HEADER (dll)]| KERNELBASE.dll| Process: services.exe/PID: 664/PPID: 540/Process POffset: 0xc2779080/DLL Base: 0x7fff51bf0000
2016-11-11 09:01:26 UTC+0000|[PE DEBUG]| KERNELBASE.dll| Process: services.exe/PID: 664/PPID: 540/Process POffset: 0xc2779080/DLL Base: 0x7fff51bf0000
2021-11-20 14:11:38 UTC+0000|[DLL LOADTIME (dll)]| KERNELBASE.dll| Process: services.exe/PID: 664/PPID: 540/Process POffset: 0xc2779080/DLL Base: 0x7fff51bf0000
2016-07-16 02:21:29 UTC+0000|[PE HEADER (dll)]| KERNEL32.DLL| Process: services.exe/PID: 664/PPID: 540/Process POffset: 0xc2779080/DLL Base: 0x7fff54c70000
2016-07-16 02:21:29 UTC+0000|[PE DEBUG]| KERNEL32.DLL| Process: services.exe/PID: 664/PPID: 540/Process POffset: 0xc2779080/DLL Base: 0x7fff54c70000
2021-11-20 14:11:38 UTC+0000|[DLL LOADTIME (dll)]| KERNEL32.DLL| Process: services.exe/PID: 664/PPID: 540/Process POffset: 0xc2779080/DLL Base: 0x7fff54c70000
2016-07-16 02:22:57 UTC+0000|[PE HEADER (dll)]| mswsock.dll| Process: services.exe/PID: 664/PPID: 540/Process POffset: 0xc2779080/DLL Base: 0x7fff50e60000
2016-07-16 02:22:57 UTC+0000|[PE DEBUG]| mswsock.dll| Process: services.exe/PID: 664/PPID: 540/Process POffset: 0xc2779080/DLL Base: 0x7fff50e60000
2021-11-20 14:14:15 UTC+0000|[DLL LOADTIME (dll)]| mswsock.dll| Process: services.exe/PID: 664/PPID: 540/Process POffset: 0xc2779080/DLL Base: 0x7fff50e60000
2016-08-06 03:29:34 UTC+0000|[PE HEADER (dll)]| SAMLIB.dll| Process: services.exe/PID: 664/PPID: 540/Process POffset: 0xc2779080/DLL Base: 0x7fff4ce80000
2016-08-06 03:29:34 UTC+0000|[PE DEBUG]| SAMLIB.dll| Process: services.exe/PID: 664/PPID: 540/Process POffset: 0xc2779080/DLL Base: 0x7fff4ce80000
2021-11-20 14:15:26 UTC+0000|[DLL LOADTIME (dll)]| SAMLIB.dll| Process: services.exe/PID: 664/PPID: 540/Process POffset: 0xc2779080/DLL Base: 0x7fff4ce80000
2016-07-16 02:28:23 UTC+0000|[PE HEADER (dll)]| CRYPTBASE.DLL| Process: services.exe/PID: 664/PPID: 540/Process POffset: 0xc2779080/DLL Base: 0x7fff51090000
2016-07-16 02:28:23 UTC+0000|[PE DEBUG]| CRYPTBASE.DLL| Process: services.exe/PID: 664/PPID: 540/Process POffset: 0xc2779080/DLL Base: 0x7fff51090000
2021-11-20 14:15:16 UTC+0000|[DLL LOADTIME (dll)]| CRYPTBASE.DLL| Process: services.exe/PID: 664/PPID: 540/Process POffset: 0xc2779080/DLL Base: 0x7fff51090000
2016-07-16 02:28:05 UTC+0000|[PE HEADER (dll)]| DABAPI.dll| Process: services.exe/PID: 664/PPID: 540/Process POffset: 0xc2779080/DLL Base: 0x7fff4f0b0000
2016-07-16 02:28:05 UTC+0000|[PE DEBUG]| DABAPI.dll| Process: services.exe/PID: 664/PPID: 540/Process POffset: 0xc2779080/DLL Base: 0x7fff4f0b0000
2021-11-20 14:12:24 UTC+0000|[DLL LOADTIME (dll)]| DABAPI.dll| Process: services.exe/PID: 664/PPID: 540/Process POffset: 0xc2779080/DLL Base: 0x7fff4f0b0000
2016-07-16 02:26:45 UTC+0000|[PE HEADER (dll)]| DEVRTL.dll| Process: services.exe/PID: 664/PPID: 540/Process POffset: 0xc2779080/DLL Base: 0x7fff49cf0000
2016-07-16 02:26:45 UTC+0000|[PE DEBUG]| DEVRTL.dll| Process: services.exe/PID: 664/PPID: 540/Process POffset: 0xc2779080/DLL Base: 0x7fff49cf0000
2021-11-20 14:15:16 UTC+0000|[DLL LOADTIME (dll)]| DEVRTL.dll| Process: services.exe/PID: 664/PPID: 540/Process POffset: 0xc2779080/DLL Base: 0x7fff49cf0000
2016-10-15 03:48:23 UTC+0000|[PE HEADER (dll)]| drvstore.dll| Process: services.exe/PID: 664/PPID: 540/Process POffset: 0xc2779080/DLL Base: 0x7fff43b00000
-|[PE DEBUG]| drvstore.dll| Process: services.exe/PID: 664/PPID: 540/Process POffset: 0xc2779080/DLL Base: 0x7fff43b00000
2021-11-20 14:15:16 UTC+0000|[DLL LOADTIME (dll)]| drvstore.dll| Process: services.exe/PID: 664/PPID: 540/Process POffset: 0xc2779080/DLL Base: 0x7fff43b00000
2021-11-20 14:11:38 UTC+0000|[PROCESS]| lsass.exe| PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-20 14:15:45 UTC+0000|[Handle (Key)]| MACHINE| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 17:11:00 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\SESSION MANAGER| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 17:11:00 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\SORTING\VERSIONS| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-20 14:11:40 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\LSA| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 13:54:56 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\POLICIES\SYSTEM| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-20 14:11:44 UTC+0000|[Handle (Key)]| MACHINE\SECURITY| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 17:51:46 UTC+0000|[Handle (Key)]| MACHINE\SECURITY\RXACT| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 17:16:45 UTC+0000|[Handle (Key)]| MACHINE\SECURITY\POLICY| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 17:11:00 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\LSA\AUDIT| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 13:54:43 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\POLICIES\SYSTEM\AUDIT| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 17:11:00 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\LSA\CENTRALIZEDACCESSPOLICIES| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 17:11:00 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\LSA\CENTRALIZEDACCESSPOLICIES\CAPS| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 17:11:00 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\LSA\CENTRALIZEDACCESSPOLICIES\CAPES| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 17:11:00 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\LSA\KERBEROS\PARAMETERS| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 17:11:00 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\LSA\KERBEROS\PARAMETERS| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 17:11:00 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\LSA\KERBEROS\HOSTTOREALM| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 17:11:00 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\LSA\KERBEROS\DOMAINS| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 17:11:00 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\SERVICES\WINSOCK2\PARAMETERS\PROTOCOL_CATALOG9| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 17:11:00 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\SERVICES\WINSOCK2\PARAMETERS\NAMESPACE_CATALOG5| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-20 14:11:40 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\LSA| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 17:11:00 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\LSA\MSV1_0| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-20 14:15:26 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\WINLOGON| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 17:14:21 UTC+0000|[Handle (Key)]| MACHINE\SECURITY\CACHE| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 17:11:00 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\IMAGE FILE EXECUTION OPTIONS| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 17:11:00 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\SECURITYPROVIDERS\SCHANNEL| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 17:11:00 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\LSA\CREDSSP| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 17:11:00 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\LSA\CREDSSP| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 17:11:00 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\SECURITYPROVIDERS\WDIGEST| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 17:11:00 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\SECURITYPROVIDERS\WDIGEST| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 17:11:00 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\SERVICES\CRYPT32| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 17:11:00 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\SORTING\IDS| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-20 14:20:03 UTC+0000|[Handle (Key)]| USER| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 17:11:00 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\SECURITYPROVIDERS\SCHANNEL| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 14:43:53 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\IDENTITYSTORE\CACHE| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-20 14:11:40 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\LSA| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2016-07-16 13:24:12 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\CRYPTOGRAPHY\PROTECT\PROVIDERS\DF9D8CD0-1501-11D1-8C7A-00C04FC297EB| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 13:54:45 UTC+0000|[Handle (Key)]| MACHINE\SECURITY\POLICY\SECURITYINSTALLATIONPROVIDER| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 17:11:00 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\LSA\AUDIT\PERUSERAUDITING\SYSTEM| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 17:11:00 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\LSA\AUDIT\AUDITPOLICY| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 17:14:24 UTC+0000|[Handle (Key)]| MACHINE\SAM\SAM\RXACT| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 17:51:48 UTC+0000|[Handle (Key)]| MACHINE\SAM\SAM| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 17:14:28 UTC+0000|[Handle (Key)]| MACHINE\SAM\SAM\DOMAINS\BUILTIN| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 17:51:46 UTC+0000|[Handle (Key)]| MACHINE\SAM\SAM\DOMAINS\ACCOUNT| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 17:11:00 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\SERVICES\NTDS\DIAGNOSTICS| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 17:11:00 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\SERVICES\NTDS\DIAGNOSTICS| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 17:11:00 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\LOCALE| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 17:11:00 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\LOCALE\ALTERNATE SORTS| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 17:11:00 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\LANGUAGE GROUPS| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-20 14:12:09 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\SERVICES\NTDS\PARAMETERS| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 17:11:00 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\MY| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 14:39:58 UTC+0000|[Handle (Key)]| USER\.DEFAULT\CONTROL PANEL\INTERNATIONAL| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 17:11:00 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\SERVICES\KDC| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2016-07-16 13:24:12 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\IDENTITYSTORE\PROVIDERS| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-20 15:06:56 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\CLASSES| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 17:11:00 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\SERVICES\KDC| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-20 14:12:54 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\SERVICES\VSS\DIAG\NTDS| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-20 15:06:56 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\CLASSES| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-20 14:12:09 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\SERVICES\NTDS\PARAMETERS| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 17:11:00 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\SERVICES\KDC| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 17:11:00 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\MY| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 17:15:50 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\SERVICES\NETLOGON\PARAMETERS| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 17:11:00 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\ENTERPRISECERTIFICATES\DISALLOWED| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 17:11:00 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\DISALLOWED| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 17:11:00 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\ENTERPRISECERTIFICATES\TRUSTEDPEOPLE| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 17:11:00 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\TRUSTEDPEOPLE| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 17:24:35 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\POLICIES\MICROSOFT\SYSTEMCERTIFICATES| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-20 14:11:40 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\LSA| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 13:58:23 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\POLICIES\MICROSOFT\CRYPTOGRAPHY\CONFIGURATION\SSL\00010002| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2016-07-16 13:24:05 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\CRYPTOGRAPHY\CONFIGURATION\LOCAL\SSL\00010002| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 17:11:00 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\MY| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2016-07-16 13:24:51 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\CRYPTOGRAPHY\OID\ENCODINGTYPE 0\CERTDLLCREATECERTIFICATECHAINENGINE\CONFIG| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 17:11:00 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\ENTERPRISECERTIFICATES\CA| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 17:11:00 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\ROOT| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 17:11:00 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\AUTHROOT| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 17:11:00 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\ENTERPRISECERTIFICATES\ROOT| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 17:11:00 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\SMARTCARDROOT| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 17:11:00 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\CA| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 17:11:00 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\ENTERPRISECERTIFICATES\TRUST| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2021-11-19 17:11:00 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\TRUST| lsass.exe PID: 672/PPID: 540/POffset: 0xc27766c0
2016-09-07 04:58:47 UTC+0000|[PE HEADER (exe)]| lsass.exe| Process: lsass.exe/PID: 672/PPID: 540/Process POffset: 0xc27766c0/DLL Base: 0x7ff78de30000
2016-09-07 04:58:47 UTC+0000|[PE DEBUG]| lsass.exe| Process: lsass.exe/PID: 672/PPID: 540/Process POffset: 0xc27766c0/DLL Base: 0x7ff78de30000
2021-11-20 14:11:38 UTC+0000|[DLL LOADTIME (exe)]| lsass.exe| Process: lsass.exe/PID: 672/PPID: 540/Process POffset: 0xc27766c0/DLL Base: 0x7ff78de30000
2016-11-11 08:59:43 UTC+0000|[PE HEADER (dll)]| ntdll.dll| Process: lsass.exe/PID: 672/PPID: 540/Process POffset: 0xc27766c0/DLL Base: 0x7fff55180000
2016-11-11 08:59:43 UTC+0000|[PE DEBUG]| ntdll.dll| Process: lsass.exe/PID: 672/PPID: 540/Process POffset: 0xc27766c0/DLL Base: 0x7fff55180000
2021-11-20 14:11:38 UTC+0000|[DLL LOADTIME (dll)]| ntdll.dll| Process: lsass.exe/PID: 672/PPID: 540/Process POffset: 0xc27766c0/DLL Base: 0x7fff55180000
2016-07-16 02:23:51 UTC+0000|[PE HEADER (dll)]| ncrypt.dll| Process: lsass.exe/PID: 672/PPID: 540/Process POffset: 0xc27766c0/DLL Base: 0x7fff51130000
2016-07-16 02:23:51 UTC+0000|[PE DEBUG]| ncrypt.dll| Process: lsass.exe/PID: 672/PPID: 540/Process POffset: 0xc27766c0/DLL Base: 0x7fff51130000
2021-11-20 14:11:42 UTC+0000|[DLL LOADTIME (dll)]| ncrypt.dll| Process: lsass.exe/PID: 672/PPID: 540/Process POffset: 0xc27766c0/DLL Base: 0x7fff51130000
2016-07-16 02:18:50 UTC+0000|[PE HEADER (dll)]| cscapi.dll| Process: lsass.exe/PID: 672/PPID: 540/Process POffset: 0xc27766c0/DLL Base: 0x7fff48190000
2016-07-16 02:18:50 UTC+0000|[PE DEBUG]| cscapi.dll| Process: lsass.exe/PID: 672/PPID: 540/Process POffset: 0xc27766c0/DLL Base: 0x7fff48190000
2021-11-20 14:14:14 UTC+0000|[DLL LOADTIME (dll)]| cscapi.dll| Process: lsass.exe/PID: 672/PPID: 540/Process POffset: 0xc27766c0/DLL Base: 0x7fff48190000
2016-07-16 02:26:04 UTC+0000|[PE HEADER (dll)]| cfgmgr32.dll| Process: lsass.exe/PID: 672/PPID: 540/Process POffset: 0xc27766c0/DLL Base: 0x7fff51800000
2016-07-16 02:26:04 UTC+0000|[PE DEBUG]| cfgmgr32.dll| Process: lsass.exe/PID: 672/PPID: 540/Process POffset: 0xc27766c0/DLL Base: 0x7fff51800000
2021-11-20 14:12:04 UTC+0000|[DLL LOADTIME (dll)]| cfgmgr32.dll| Process: lsass.exe/PID: 672/PPID: 540/Process POffset: 0xc27766c0/DLL Base: 0x7fff51800000
2016-07-16 02:26:02 UTC+0000|[PE HEADER (dll)]| dhcpcsvc6.DLL| Process: lsass.exe/PID: 672/PPID: 540/Process POffset: 0xc27766c0/DLL Base: 0x7fff4d990000
2016-07-16 02:26:02 UTC+0000|[PE DEBUG]| dhcpcsvc6.DLL| Process: lsass.exe/PID: 672/PPID: 540/Process POffset: 0xc27766c0/DLL Base: 0x7fff4d990000
2021-11-20 14:14:19 UTC+0000|[DLL LOADTIME (dll)]| dhcpcsvc6.DLL| Process: lsass.exe/PID: 672/PPID: 540/Process POffset: 0xc27766c0/DLL Base: 0x7fff4d990000
2016-07-16 02:25:08 UTC+0000|[PE HEADER (dll)]| keyiso.dll| Process: lsass.exe/PID: 672/PPID: 540/Process POffset: 0xc27766c0/DLL Base: 0x7fff4e440000
2016-07-16 02:25:08 UTC+0000|[PE DEBUG]| keyiso.dll| Process: lsass.exe/PID: 672/PPID: 540/Process POffset: 0xc27766c0/DLL Base: 0x7fff4e440000
2021-11-20 14:20:10 UTC+0000|[DLL LOADTIME (dll)]| keyiso.dll| Process: lsass.exe/PID: 672/PPID: 540/Process POffset: 0xc27766c0/DLL Base: 0x7fff4e440000
2016-07-16 02:19:33 UTC+0000|[PE HEADER (dll)]| WLDAP32.dll| Process: lsass.exe/PID: 672/PPID: 540/Process POffset: 0xc27766c0/DLL Base: 0x7fff55060000
2016-07-16 02:19:33 UTC+0000|[PE DEBUG]| WLDAP32.dll| Process: lsass.exe/PID: 672/PPID: 540/Process POffset: 0xc27766c0/DLL Base: 0x7fff55060000
2021-11-20 14:11:48 UTC+0000|[DLL LOADTIME (dll)]| WLDAP32.dll| Process: lsass.exe/PID: 672/PPID: 540/Process POffset: 0xc27766c0/DLL Base: 0x7fff55060000
2016-12-09 09:41:15 UTC+0000|[PE HEADER (dll)]| gdi32full.dll| Process: lsass.exe/PID: 672/PPID: 540/Process POffset: 0xc27766c0/DLL Base: 0x7fff51670000
2016-12-09 09:41:15 UTC+0000|[PE DEBUG]| gdi32full.dll| Process: lsass.exe/PID: 672/PPID: 540/Process POffset: 0xc27766c0/DLL Base: 0x7fff51670000
2021-11-20 14:12:04 UTC+0000|[DLL LOADTIME (dll)]| gdi32full.dll| Process: lsass.exe/PID: 672/PPID: 540/Process POffset: 0xc27766c0/DLL Base: 0x7fff51670000
2016-07-16 02:26:29 UTC+0000|[PE HEADER (dll)]| samcli.dll| Process: lsass.exe/PID: 672/PPID: 540/Process POffset: 0xc27766c0/DLL Base: 0x7fff4ceb0000
2016-07-16 02:26:29 UTC+0000|[PE DEBUG]| samcli.dll| Process: lsass.exe/PID: 672/PPID: 540/Process POffset: 0xc27766c0/DLL Base: 0x7fff4ceb0000
2021-11-20 14:12:52 UTC+0000|[DLL LOADTIME (dll)]| samcli.dll| Process: lsass.exe/PID: 672/PPID: 540/Process POffset: 0xc27766c0/DLL Base: 0x7fff4ceb0000
2016-07-16 02:12:28 UTC+0000|[PE HEADER (dll)]| winsta.dll| Process: lsass.exe/PID: 672/PPID: 540/Process POffset: 0xc27766c0/DLL Base: 0x7fff514c0000
2016-07-16 02:12:28 UTC+0000|[PE DEBUG]| winsta.dll| Process: lsass.exe/PID: 672/PPID: 540/Process POffset: 0xc27766c0/DLL Base: 0x7fff514c0000
2021-11-20 14:11:57 UTC+0000|[DLL LOADTIME (dll)]| winsta.dll| Process: lsass.exe/PID: 672/PPID: 540/Process POffset: 0xc27766c0/DLL Base: 0x7fff514c0000
2016-07-16 02:27:29 UTC+0000|[PE HEADER (dll)]| wdigest.DLL| Process: lsass.exe/PID: 672/PPID: 540/Process POffset: 0xc27766c0/DLL Base: 0x7fff50ad0000
2016-07-16 02:27:29 UTC+0000|[PE DEBUG]| wdigest.DLL| Process: lsass.exe/PID: 672/PPID: 540/Process POffset: 0xc27766c0/DLL Base: 0x7fff50ad0000
