Volatility 3 Framework 2.5.2

Offset	Name	Size
0xad81876305a0	\Winsock2\CatalogChangeListener-3b8-0	216
0xad81876308c0	\epmapper	216
0xad8187630a50	\Endpoint	216
0xad8187630be0	\Windows\System32\en-US\mswsock.dll.mui	216
0xad8187630d70	\Windows\Fonts\micross.ttf	216
0xad8187631220	\Endpoint	216
0xad81876313b0	\Windows\System32\notepad.exe	216
0xad8187631860	\epmapper	216
0xad81876319f0	\Windows\System32\wiatrace.dll	216
0xad8187631b80	\Windows\System32\RpcEpMap.dll	216
0xad8187631d10	\Windows\System32\RpcRtRemote.dll	216
0xad8187631ea0	\Winsock2\CatalogChangeListener-2b8-0	216
0xad81876321c0	\Endpoint	216
0xad8187632350	\Windows\System32\svchost.exe	216
0xad81876324e0	\Users\Tammam\AppData\Local\Microsoft\Windows\Explorer\ThumbCacheToDele	216
0xad8187632670	\Endpoint	216
0xad8187632800	\Endpoint	216
0xad8187632990	\Winsock2\CatalogChangeListener-228-0	216
0xad8187632b20	\Windows\System32\dwmapi.dll	216
0xad8187632cb0	\Endpoint	216
0xad8187632e40	\Windows\System32\kernel.appcore.dll	216
0xad8187633160	\Windows\System32\lsm.dll	216
0xad81876332f0	\Endpoint	216
0xad8187633480	\Endpoint	216
0xad8187633610	\Endpoint	216
0xad81876337a0	\Endpoint	216
0xad8187633930	\Windows\Fonts\marlett.ttf	216
0xad8187633ac0	\Windows\System32\psmsrv.dll	216
0xad8187633c50	\Endpoint	216
0xad818768a500	\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{53b39e87-18c4-11ea-a811-000d3aa4692b}.TxR.0.regtrans-ms	216
0xad818768a7e0	\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{53b39e87-18c4-11ea-a811-000d3aa4692b}.TxR.1.regtrans-ms	216
0xad818768aac0	\Device\HarddiskVolume3\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{53b39e87-18c4-11ea-a811-000d3aa4692b}.TxR	216
0xad818768b080	\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{53b39e87-18c4-11ea-a811-000d3aa4692b}.TxR.blf	216
0xad818768b7b0	\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{53b39e87-18c4-11ea-a811-000d3aa4692b}.TxR.2.regtrans-ms	216
0xad8187691c50	\Windows\ServiceProfiles\LocalService\NTUSER.DAT{53b39e87-18c4-11ea-a811-000d3aa4692b}.TxR.blf	216
0xad8187692940	$	216
0xad8187692ab0	\Windows\ServiceProfiles\LocalService\NTUSER.DAT{53b39e87-18c4-11ea-a811-000d3aa4692b}.TxR.1.regtrans-ms	216
0xad8187693d60	\Windows\ServiceProfiles\LocalService\NTUSER.DAT{53b39e87-18c4-11ea-a811-000d3aa4692b}.TxR.0.regtrans-ms	216
0xad8187693ed0	\$PrepareToShrinkFileSize	216
0xad8187694bc0	\Windows\System32\drivers\cldflt.sys	216
0xad8187695460	\Windows\System32\drivers\wcifs.sys	216
0xad81876965a0	\Windows\System32\drivers\luafv.sys	216
0xad81876969f0	\$Directory	216
0xad81876976e0	\Windows\System32\drivers\storqosflt.sys	216
0xad81876979c0	\Windows\System32\drivers\bindflt.sys	216
0xad81876b2270	\Windows\System32\apphelp.dll	216
0xad81876b2590	\Windows\System32\rmclient.dll	216
0xad81876b2720	\Windows\System32\sysntfy.dll	216
0xad81876b2a40	\Windows\System32\dwminit.dll	216
0xad81876b2bd0	\LSM_API_service	216
0xad81876b2d60	\Windows\System32\ResourcePolicyClient.dll	216
0xad81876b3080	\LSM_API_service	216
0xad81876b3210	\Windows\System32\wshhyperv.dll	216
0xad81876b33a0	\Windows\System32\UXInit.dll	216
0xad81876b3530	\Windows\System32\uxtheme.dll	216
0xad81876b36c0	\Windows\System32\dwm.exe	216
0xad81876b3850	\LSM_API_service	216
0xad81876b39e0	\Windows\SystemResources\SndVolSSO.dll.mun	216
0xad81876b3b70	\Windows\System32\wer.dll	216
0xad81876b3d00	\Winsock2\CatalogChangeListener-338-0	216
0xad81876b3e90	\CMNotify	216
0xad81876b41b0	\Windows\Resources\Themes\aero\aero.msstyles	216
0xad81876b4340	\Windows\System32\PsmServiceExtHost.dll	216
0xad81876b44d0	\Windows\System32\bisrv.dll	216
0xad81876b4660	\Endpoint	216
0xad81876b52e0	\Windows\System32\dwmcore.dll	216
0xad81876b5600	\Windows\System32\dcomp.dll	216
0xad81876b5790	\Windows\System32	216
0xad81876b5920	\Windows\System32\xmllite.dll	216
0xad81876b5ab0	\Windows\System32\uDWM.dll	216
0xad81876b5c40	\Windows\System32\CoreUIComponents.dll	216
0xad81876b5dd0	\$Directory	216
0xad81876b60f0	\Windows\System32\embeddedmodesvcapi.dll	216
0xad81876b6280	\Windows\Registration\R000000000006.clb	216
0xad81876b6410	\$Directory	216
0xad81876b65a0	\Windows\System32\dwmredir.dll	216
0xad81876b68c0	\Windows\System32\SystemEventsBrokerServer.dll	216
0xad81876b6a50	\Windows\System32\d3d11.dll	216
0xad81876b6be0	\Windows\System32\dsreg.dll	216
0xad81876b6d70	\Windows\System32\BrokerLib.dll	216
0xad81876b7090	\Windows\System32\ResourcePolicyServer.dll	216
0xad81876b7220	\Windows\System32\d2d1.dll	216
0xad81876b73b0	\Windows\System32\wtsapi32.dll	216
0xad81876b76d0	\Windows\System32\CoreMessaging.dll	216
0xad81876b7860	\Windows\Registration\R000000000006.clb	216
0xad81876b79f0	\Windows\System32\D3DCompiler_47.dll	216
0xad81876b7d10	\Windows\System32\WinTypes.dll	216
0xad81876b7ea0	\Windows\System32\en-GB\dwm.exe.mui	216
0xad81876b81c0	\Windows\System32\dab.dll	216
0xad81876b8350	\Windows\System32\dabapi.dll	216
0xad81876b84e0	\$Directory	216
0xad81876b8800	\Windows\System32\samlib.dll	216
0xad81876b8990	\Windows\System32\svchost.exe	216
0xad81876b8b20	\CMNotify	216
0xad81876b8cb0	\Windows\System32\config\BBI	216
0xad81876b8e40	\Windows\System32\gpsvc.dll	216
0xad81876b9160	\Windows\System32	216
0xad81876b92f0	\CMNotify	216
0xad81876b9480	\Windows\System32\config\BBI.LOG1	216
0xad81876b9610	\Windows\System32\config\BBI.LOG2	216
0xad81876b97a0	\Windows\System32\en-GB\svchost.exe.mui	216
0xad81876b9930	\CMNotify	216
0xad81876b9ac0	\CMNotify	216
0xad81876b9c50	\Windows\ServiceProfiles\LocalService\NTUSER.DAT	216
0xad81876b9de0	\Windows\System32\propsys.dll	216
0xad818774e0e0	\Windows\System32\TimeBrokerServer.dll	216
0xad818774e270	\Windows\System32\en-GB\svchost.exe.mui	216
0xad818774e400	\$Directory	216
0xad818774e590	\Windows\System32\en-GB\svchost.exe.mui	216
0xad818774e720	\Windows\System32\ncbservice.dll	216
0xad818774e8b0	\Windows\Registration\R000000000006.clb	216
0xad818774ea40	\Windows\System32\modernexecserver.dll	216
0xad818774ebd0	\Windows\ServiceProfiles\LocalService\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TMContainer00000000000000000001.regtrans-ms	216
0xad818774ed60	\Device\HarddiskVolume3\Windows\ServiceProfiles\LocalService\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TM	216
0xad818774f080	\Windows\System32	216
0xad818774f210	\Device\HarddiskVolume3\Windows\ServiceProfiles\LocalService\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TM	216
0xad818774f530	\Windows\System32\svchost.exe	216
0xad818774f850	\Windows\ServiceProfiles\LocalService\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TMContainer00000000000000000002.regtrans-ms	216
0xad818774f9e0	\Windows\System32\taskschd.dll	216
0xad818774fb70	\Windows\System32\lmhsvc.dll	216
0xad818774fd00	\Windows\System32\usermgrcli.dll	216
0xad818774fe90	\Windows\System32\dsrole.dll	216
0xad8187750340	\Windows\System32	216
0xad81877504d0	\Windows\ServiceProfiles\LocalService\NTUSER.DAT.LOG2	216
0xad8187750660	\Windows\ServiceProfiles\LocalService\NTUSER.DAT.LOG1	216
0xad8187750980	\Windows\System32\SystemEventsBrokerClient.dll	216
0xad8187750b10	\Windows\System32\nlaapi.dll	216
0xad8187750e30	\Windows\System32\svchost.exe	216
0xad8187751150	\Windows\ServiceProfiles\LocalService\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TM.blf	216
0xad81877512e0	\$Directory	216
0xad8187751470	\CMNotify	216
0xad8187751790	\CMNotify	216
0xad8187751920	\CMNotify	216
0xad8187751ab0	\CMNotify	216
0xad8187751c40	\CMNotify	216
0xad8187751dd0	\CMNotify	216
0xad81877520f0	\CMNotify	216
0xad8187752280	\CMNotify	216
0xad8187752410	\CMNotify	216
0xad81877525a0	\CMNotify	216
0xad8187752730	\Windows\System32\schedsvc.dll	216
0xad81877528c0	\CMNotify	216
0xad8187752a50	\CMNotify	216
0xad8187752be0	\CMNotify	216
0xad8187752d70	\CMNotify	216
0xad8187753090	\CMNotify	216
0xad8187753220	\CMNotify	216
0xad81877533b0	\CMNotify	216
0xad8187753540	\CMNotify	216
0xad81877536d0	\CMNotify	216
0xad8187753860	\CMNotify	216
0xad81877539f0	\Windows\System32\httpprxc.dll	216
0xad8187753b80	\CMNotify	216
0xad8187753d10	\CMNotify	216
0xad8187753ea0	\CMNotify	216
0xad81877541c0	\CMNotify	216
0xad8187754350	\CMNotify	216
0xad81877544e0	\CMNotify	216
0xad8187754800	\Windows\System32\dbghelp.dll	216
0xad8187754b20	\CMNotify	216
0xad8187754cb0	\$Directory	216
0xad8187754e40	\CMApi	216
0xad8187755160	\CMNotify	216
0xad81877552f0	\$Directory	216
0xad81877557a0	\CMNotify	216
0xad8187755ac0	\Windows\System32\winevt\Logs\Microsoft-Windows-MUI%4Operational.evtx	216
0xad8187755de0		216
0xad81877f80e0	\Windows\SysWOW64\directmanipulation.dll	216
0xad81877f8270	\$Directory	216
0xad81877f8590	\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Core\v4.0_4.0.0.0__b77a5c561934e089\System.Core.dll	216
0xad81877f8bd0	\Windows\System32\PortableDeviceApi.dll	216
0xad81877f8d60	\Windows\System32\sysmain.dll	216
0xad81877f9080	䥽䠌躋Ȁ	216
0xad81877f9210	\Windows\System32\svchost.exe	216
0xad81877f93a0	￁넕䥲萌痀䠵羃P譈킇	216
0xad81877f96c0	躠ᅄ뺅￿먨ኊ뺅￿躰ᅄ뺅￿멀ኊ뺅￿	216
0xad81877f9850	\Windows\System32\profsvc.dll	216
0xad81877f99e0	\Windows\System32\SearchFilterHost.exe	216
0xad81877f9b70	\Windows\System32\ubpm.dll	216
0xad81877f9d00	\Windows\Registration\R000000000006.clb	216
0xad81877f9e90	\Windows\Microsoft.NET\Framework\v4.0.30319\diasymreader.dll	216
0xad81877fa340	\Windows\System32\cryptngc.dll	216
0xad81877fa4d0	\Windows\System32\bi.dll	216
0xad81877fa660	\CMApi	216
0xad81877fa7f0	\Windows\System32\BCP47Langs.dll	216
0xad81877fa980	\Windows\System32\wevtsvc.dll	216
0xad81877fab10	\Windows\System32	216
0xad81877faca0	\Endpoint	216
0xad81877fae30	\Windows\Registration\R000000000006.clb	216
0xad81877fb150	\Windows\System32\netprofm.dll	216
0xad81877fb2e0	\Windows\System32\winevt\Logs\Windows PowerShell.evtx	216
0xad81877fb470	\Windows\System32\AudioSes.dll	216
0xad81877fb790	\Windows\System32\wmiclnt.dll	216
0xad81877fbdd0	\Windows\System32\BCP47mrm.dll	216
0xad81877fc410	\Windows\System32\themeservice.dll	216
0xad81877fc5a0	\Windows\System32\en-GB\svchost.exe.mui	216
0xad81877fc730	\Windows\System32\usermgr.dll	216
0xad81877fc8c0	\Windows\System32\wevtapi.dll	216
0xad81877fcbe0	\Windows\SysWOW64\MsSpellCheckingFacility.dll	216
0xad81877fcd70	\Windows\System32\profsvcext.dll	216
0xad81877fd090	\$Directory	216
0xad81877fd220	\Windows\System32\en-US\d2d1.dll.mui	216
0xad81877fd540	\$Directory	216
0xad81877fd860	\Windows\System32\es.dll	216
0xad81877fdd10	s	216
0xad81877fe1c0	\Windows\Microsoft.NET\Framework\v4.0.30319\clrjit.dll	216
0xad81877fe4e0	\CMApi	216
0xad81877fe670	\Windows\System32\nsisvc.dll	216
0xad81877fe990	\eventlog	216
0xad81877feb20	\Winsock2\CatalogChangeListener-3f4-0	216
0xad81877fecb0	\Endpoint	216
0xad81877fee40	\eventlog	216
0xad81877ff2f0	\CMApi	216
0xad81877ff480	\$Directory	216
0xad81877ff610	\Windows\System32\AudioEndpointBuilder.dll	216
0xad81877ff7a0	\eventlog	216
0xad81877ff930	\Windows\System32\FntCache.dll	216
0xad81877ffac0	\Windows\System32	216
0xad81877ffc50	\Endpoint	216
0xad81877ffde0	\Windows\System32\dhcpcore.dll	216
0xad818782f8e0	\$PrepareToShrinkFileSize	216
0xad81878302f0	\$PrepareToShrinkFileSize	216
0xad8187846100	\Endpoint	216
0xad8187846290	\Endpoint	216
0xad8187846420	\$Directory	216
0xad81878465b0	\Windows\System32\policymanager.dll	216
0xad8187846740	\Windows\System32\taskcomp.dll	216
0xad81878468d0	\Windows\System32\Sens.dll	216
0xad8187846bf0	\Windows\System32\dwmghost.dll	216
0xad8187846d80	\Windows\System32\AppXDeploymentClient.dll	216
0xad81878470a0	\atsvc	216
0xad81878473c0	\$Directory	216
0xad8187847550	\Windows\System32\globinputhost.dll	216
0xad8187847a00	\atsvc	216
0xad8187847b90	\Windows\Tasks	216
0xad8187847d20	\atsvc	216
0xad8187847eb0	\Windows\System32\wincorlib.dll	216
0xad81878481d0	\Windows\System32\MMDevAPI.dll	216
0xad81878484f0	\$Directory	216
0xad8187848680	\Windows\System32\audiosrv.dll	216
0xad8187848810	\$Directory	216
0xad81878489a0	\Windows\System32\d3d10warp.dll	216
0xad8187848b30	\Windows\System32\dhcpcore6.dll	216
0xad8187848cc0	\Windows\System32\FontProvider.dll	216
0xad8187848e50	\Windows\System32\en-US\AudioEndpointBuilder.dll.mui	216
0xad8187849170	\Windows\System32\svchost.exe	216
0xad8187849300	\Windows\System32	216
0xad8187849490	\Windows\System32	216
0xad81878497b0	\Windows\System32\capauthz.dll	216
0xad8187849940	\emicintopo	216
0xad8187849ad0	\CMNotify	216
0xad8187849c60	\Windows\System32\en-US\dnsapi.dll.mui	216
0xad8187849df0	\Windows\Fonts	216
0xad818784a2a0	\Windows\System32\svchost.exe	216
0xad818784a5c0	\Windows\ServiceProfiles\LocalService\AppData\Local\FontCache\~FontCache-FontFace.dat	216
0xad818784a750	\Windows\System32\UserMgrProxy.dll	216
0xad818784a8e0	\Windows\System32\en-GB\svchost.exe.mui	216
0xad818784aa70	펄￭Ѐȁ	216
0xad818784ac00	\Windows\System32\nlasvc.dll	216
0xad818784ad90	\Windows\System32\winevt\Logs\System.evtx	216
0xad818784b0b0	\Windows\System32\CSystemEventsBrokerClient.dll	216
0xad818784b240	\Windows\System32\vm3dum64_loader.dll	216
0xad818784b3d0	\Windows\System32\en-GB\svchost.exe.mui	216
0xad818784b6f0	\CMNotify	216
0xad818784b880	\$Directory	216
0xad818784ba10	\Endpoint	216
0xad818784bba0		216
0xad818784bd30	\elineouttopo	216
0xad818784c1e0	\CMApi	216
0xad818784c370	\Windows\System32\winnsi.dll	216
0xad818784c500	ü	216
0xad818784c690	\SwDevice	216
0xad818784c820	\CMNotify	216
0xad818784c9b0	\SwDevice	216
0xad818784cb40	\Windows\System32\WPTaskScheduler.dll	216
0xad818784ccd0	\Windows\System32	216
0xad818784ce60	褁㌖㯒࿁슔嚉弐욋孞쉝ﾃ༇䆇❹＀봤㒴湑球茎ϯ蔏禣'侍릫	216
0xad818784d180	\Windows\System32\dhcpcsvc.dll	216
0xad818784d310	\elineouttopo	216
0xad818784d4a0	\$PrepareToShrinkFileSize	216
0xad818784d630	\Windows\System32\en-GB\svchost.exe.mui	216
0xad818784d950	\Dev\Query	216
0xad818784dae0	\Windows\System32\ncsi.dll	216
0xad818784dc70	\Windows\System32\svchost.exe	216
0xad818784de00	Ⳡ九翺	216
0xad818784e120	\emicintopo	216
0xad818784e2b0	\Windows\System32\dnsrslvr.dll	216
0xad818784e440	\CMNotify	216
0xad818784e5d0	\CMNotify	216
0xad818784e760	\Dev\Query	216
0xad818784e8f0	\Windows\System32\dhcpcsvc6.dll	216
0xad818784ea80	\SwDevice	216
0xad818784eda0	\Windows\System32\en-US\MMDevAPI.dll.mui	216
0xad818784f0c0	\Windows\System32\avrt.dll	216
0xad818784f3e0	\CMNotify	216
0xad818784f570	\Windows\System32\MrmCoreR.dll	216
0xad818784f890	\Windows\System32\winevt\Logs\Security.evtx	216
0xad818784fa20	\Winsock2\CatalogChangeListener-1c0-0	216
0xad8187850380	\Windows\System32\netprofmsvc.dll	216
0xad8187850510	\Windows\System32\ninput.dll	216
0xad8187850830	\Windows\System32\ssdpapi.dll	216
0xad81878509c0	\Windows\System32\winevt\Logs\Internet Explorer.evtx	216
0xad8187850b50	\Windows\System32\tbs.dll	216
0xad8187850ce0	\Windows\System32\winevt\Logs\Key Management Service.evtx	216
0xad8187850e70	\Windows\System32\netjoin.dll	216
0xad81878517d0	\Windows\System32\winevt\Logs\Microsoft-Windows-AppModel-Runtime%4Admin.evtx	216
0xad8187851af0	ﾅ깹燩⊈謀訮ꛫﾋ譕凬噑䖍웿ｅ倀痿贌痿倈ᷨ	216
0xad8187852130	\Windows\System32\AudioSrvPolicyManager.dll	216
0xad8187852450	\Windows\System32\winevt\Logs\HardwareEvents.evtx	216
0xad81878525e0	\Windows\System32\ISM.dll	216
0xad8187852900	\Endpoint	216
0xad8187852a90	\Endpoint	216
0xad8187852db0	꟠乐翺	216
0xad81878533f0	\Windows\System32\winevt\Logs\Setup.evtx	216
0xad81878538a0	Ꙑ今翺	216
0xad8187853a30	\Windows\System32\en-US\taskhostw.exe.mui	216
0xad8187853ee0	\Windows\System32\winevt\Logs\Microsoft-Windows-User Device Registration%4Admin.evtx	216
0xad8187854200	欰乃翺	216
0xad8187854390	峀층㍦ӿﾠ䀅Ｔ ׿｠Ἀ＀！쨄࿿ᤑ܀ȸ婣漨⟸㡥ﱚﰧ䀂	216
0xad8187854520	\Windows\System32\svchost.exe	216
0xad81878546b0	\Windows\System32	216
0xad8187854840	˿燰镅恅׿׽） ᣿⓽廮뭑⣿恞ǽՅ?恢᥁ࠀ¸⡷扈䴀ศࡤ氖ૺ	216
0xad8187854e80	켠也翺	216
0xad81878551a0	ﶠ亍翺	216
0xad8187855330	ꁡ<존㤧ﴀЧ巚맚բ18�⁝zḰ＃思䶓姺�ԀĶA㴞擾೿Ṣ꼁ػ䇿｀	216
0xad8187855970	\Windows\Registration\R000000000006.clb	216
0xad8187855e20	\Windows\System32\winevt\Logs\Microsoft-Windows-WinINet-Config%4ProxyConfigChanged.evtx	216
0xad81879e8250	\$NonCachedIo	216
0xad81879e97e0	\$PrepareToShrinkFileSize	216
0xad81879ea360	\Windows\System32\drivers\lltdio.sys	216
0xad81879ec5e0	\Windows\System32\drivers\rspndr.sys	216
0xad81879ed160	䡮渣h�愥⍈ǉ괁鮲ᨯ胀ｕﴁ耂◿Ａﴇ䀀ۿ﷽	216
0xad81879ee580	\Windows\System32\drivers\http.sys	216
0xad81879f03b0	\Windows\System32\drivers\msquic.sys	216
0xad81879f1ab0	\Windows\System32\drivers\bowser.sys	216
0xad81879f2070	￿ÿ￿ÿ￿ÿ￿ÿ￿ÿ￿ÿ￿ÿ￿ÿ￿ÿ￿ÿ￿ÿ￿ÿ￿ÿ￿ÿ￿ÿ￿ÿ￿ÿ￿ÿ	216
0xad81879f27a0	\Windows\System32\drivers\mrxsmb.sys	216
0xad81879f5430	\Windows\System32\drivers\mrxsmb20.sys	216
0xad8187a62100	\Windows\System32\WindowManagementAPI.dll	216
0xad8187a62290	\emicintopo	216
0xad8187a62420	\CMNotify	216
0xad8187a625b0	\elineoutwave	216
0xad8187a62740	\Windows\System32\en-GB\shell32.dll.mui	216
0xad8187a628d0	\CMNotify	216
0xad8187a62bf0	\Sessions\1\AppContainerNamedObjects\S-1-15-2-2246530975-808720366-1776470054-230329187-4153223113-3550430174-4193313734	216
0xad8187a62d80	\Windows\System32\twinapi.appcore.dll	216
0xad8187a630a0	\Windows\System32\en-US\AudioSrv.dll.mui	216
0xad8187a633c0	\Windows\System32\InputHost.dll	216
0xad8187a63550	\CMNotify	216
0xad8187a636e0	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe	216
0xad8187a63870	\elineouttopo	216
0xad8187a63a00	\Windows\System32\winhttp.dll	216
0xad8187a63b90	\CMNotify	216
0xad8187a63d20	\Windows\System32\winevt\Logs\Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx	216
0xad8187a63eb0	\emicinwave	216
0xad8187a641d0	\Windows\System32\TextInputFramework.dll	216
0xad8187a64360	\Windows\System32\FWPUCLNT.DLL	216
0xad8187a644f0	\CMNotify	216
0xad8187a64810	\Windows\System32\en-GB\netprofmsvc.dll.mui	216
0xad8187a649a0	\Windows\System32\winevt\Logs\Microsoft-Windows-TerminalServices-LocalSessionManager%4Admin.evtx	216
0xad8187a64cc0	\Windows\System32\winevt\Logs\Microsoft-Windows-Kernel-Boot%4Operational.evtx	216
0xad8187a64e50	\Windows\System32\en-GB\StartTileData.dll.mui	216
0xad8187a65170	\Windows\System32\winevt\Logs\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx	216
0xad8187a65300	\Windows\System32\HrtfApo.dll	216
0xad8187a65490	\Windows\System32\urlmon.dll	216
0xad8187a657b0	\Windows\System32\lfsvc.dll	216
0xad8187a65940	\Windows\System32\drivers\etc	216
0xad8187a662a0	￿ÿ￿ÿ￿ÿ￿ÿ￿ÿ￿ÿ￿ÿ￿ÿ￿ÿ￿ÿ￿ÿ￿ÿ￿ÿ￿ÿ￿ÿ￿ÿ￿ÿ￿ÿ￿ÿ￿	216
0xad8187a66750	\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\resources.pri	216
0xad8187a668e0	\Windows\System32	216
0xad8187a66a70	\$Directory	216
0xad8187a673d0	\Windows\System32\nrpsrv.dll	216
0xad8187a676f0	\Windows\servicing\Packages\Microsoft-Windows-Printing-XpsDocumentWriter-Opt-Package~31bf3856ad364e35~amd64~en-GB~10.0.19041.1.mum	216
0xad8187a67880	\Windows\System32\spoolsv.exe	216
0xad8187a67ba0	\Windows\System32\Windows.Media.Devices.dll	216
0xad8187a67d30	\Program Files\WindowsApps\Microsoft.SkypeApp_14.53.77.0_x64__kzf8qxf38zg5c	216
0xad8187a681e0	\Windows\System32\winevt\Logs\Microsoft-Windows-SmartCard-TPM-VCard-Module%4Operational.evtx	216
0xad8187a68370	直鿢ｘ￿歮 䜢쌰ǘ	216
0xad8187a68820	\Windows\System32\WindowsCodecs.dll	216
0xad8187a689b0	\Windows\System32\en-US\KernelBase.dll.mui	216
0xad8187a68b40	\Windows\System32\winevt\Logs\Microsoft-Windows-HotspotAuth%4Operational.evtx	216
0xad8187a68e60	\Windows\System32\shsvcs.dll	216
0xad8187a69180	\Windows\System32	216
0xad8187a69310	\Windows\Registration\R000000000006.clb	216
0xad8187a694a0	\Windows\System32\wkssvc.dll	216
0xad8187a69630	㬀걬ଃ뽬吃㠛	216
0xad8187a697c0	㠯洂곿〃㛿¿ⱸέⰰ	216
0xad8187a69ae0	\Windows\System32\CompPkgSup.dll	216
0xad8187a6a440	\Windows\System32\winevt\Logs\Microsoft-Windows-NetworkProfile%4Operational.evtx	216
0xad8187a6a5d0	츁ſ邝ά遫ſ恘恕筚፸罔㤓ྸᦻſ禄驪걼考뽼�¸뾾夀	216
0xad8187a6a8f0	\Windows\System32\svchost.exe	216
0xad8187a6aa80	\Windows\System32\StateRepository.Core.dll	216
0xad8187a6ada0	\Windows\System32\fveapi.dll	216
0xad8187a6b250	\Windows\System32\Windows.Devices.Radios.dll	216
0xad8187a6b3e0	￿ÿ￿ÿ￿ÿ￿ÿ￿ÿ￿ÿ￿ÿ￿ÿ￿ÿ￿ÿ￿ÿ￿ÿ￿ÿ￿ÿ￿ÿ￿ÿ￿ÿ￿ÿ￿ÿ￿	216
0xad8187a6b570	\Windows\System32\winevt\Logs\Microsoft-Windows-NCSI%4Operational.evtx	216
0xad8187a6b700	\Endpoint	216
0xad8187a6bed0	\Endpoint	216
0xad8187a6c1f0	\Endpoint	216
0xad8187a6c380	\Endpoint	216
0xad8187a6c510	\Windows\System32\winevt\Logs\Microsoft-Windows-Kernel-WHEA%4Operational.evtx	216
0xad8187a6c6a0	\Windows\Fonts\consola.ttf	216
0xad8187a6c830	\Windows\System32\en-GB\svchost.exe.mui	216
0xad8187a6c9c0	\Windows\System32\OnDemandConnRouteHelper.dll	216
0xad8187a6ce70	\Windows\System32\dsparse.dll	216
0xad8187a6d190	\Windows\System32\winevt\Logs\Microsoft-Windows-Kernel-ShimEngine%4Operational.evtx	216
0xad8187a6d640	\spoolss	216
0xad8187a6d7d0	\Windows\System32\Windows.StateRepository.dll	216
0xad8187a6dc80	\spoolss	216
0xad8187a6de10	\Winsock2\CatalogChangeListener-730-0	216
0xad8187a6e2c0	\Windows\System32\svchost.exe	216
0xad8187a6e450	\Windows\System32	216
0xad8187a6e770	\spoolss	216
0xad8187a6ec20	\Windows\System32\crypttpmeksvc.dll	216
0xad8187a6f580	\Windows\System32	216
0xad8187a6f710	\Program Files\WindowsApps\Microsoft.SkypeApp_14.53.77.0_x64__kzf8qxf38zg5c\SkypeApp.exe	216
0xad8187a6f8a0	\Windows\System32\en-US\bfe.dll.mui	216
0xad8187a6fa30	\Windows\System32\winevt\Logs\Microsoft-Windows-Wcmsvc%4Operational.evtx	216
0xad8187a6fbc0	\wkssvc	216
0xad8187a6fee0	\Windows\System32\npmproxy.dll	216
0xad8187a70b60	\ProgramData\Microsoft\Windows\Caches\cversions.2.db	216
0xad8187a70cf0	\Users\Tammam\AppData\Local\Microsoft\Edge\User Data\Nurturing\campaign_history-journal	216
0xad8187a711a0	媀	216
0xad8187a71330	\Windows\Registration\R000000000006.clb	216
0xad8187a714c0	\Windows\System32\computenetwork.dll	216
0xad8187a71650	\Windows\Registration\R000000000006.clb	216
0xad8187a71970	\Windows\System32\diagtrack.dll	216
0xad8187a71b00	\$Directory	216
0xad8187a71e20	\$Directory	216
0xad8187bcc100	\Windows\System32\wfapigp.dll	216
0xad8187bcc290	\Dev\Query	216
0xad8187bcc420	\Dev\Query	216
0xad8187bcc5b0	\Dev\Query	216
0xad8187bcc740	\Program Files\AccessData\FTK Imager\adefs.dll	216
0xad8187bcc8d0	翀ß챓̠쀀དᵓ큌㱐ೀ	216
0xad8187bcca60	\Dev\Query	216
0xad8187bccbf0	\Dev\Query	216
0xad8187bccd80	\Windows\System32\cabinet.dll	216
0xad8187bcd230	麞¿樀ꕐጃ강ﬔ	216
0xad8187bcd3c0	\Dev\Query	216
0xad8187bcd550	\CMNotify	216
0xad8187bcd6e0	\Windows\System32\winevt\Logs\Microsoft-Windows-Storage-Storport%4Health.evtx	216
