2021-04-30 17:52:19 UTC+0000|[LIVE RESPONSE]| (System time)|
2021-04-30 17:40:36 UTC+0000|[DLL LOADTIME (dll)]| bcryptPrimitives.dll| Process: RuntimeBroker./PID: 2388/PPID: 856/Process POffset: 0x7b87b300/DLL Base: 0x7ffd877f0000
2098-03-20 20:42:22 UTC+0000|[PE HEADER (dll)]| Windows.Management.Workplace.dll| Process: RuntimeBroker./PID: 2388/PPID: 856/Process POffset: 0x7b87b300/DLL Base: 0x7ffd7e230000
-|[PE DEBUG]| Windows.Management.Workplace.dll| Process: RuntimeBroker./PID: 2388/PPID: 856/Process POffset: 0x7b87b300/DLL Base: 0x7ffd7e230000
2021-04-30 17:40:36 UTC+0000|[DLL LOADTIME (dll)]| Windows.Management.Workplace.dll| Process: RuntimeBroker./PID: 2388/PPID: 856/Process POffset: 0x7b87b300/DLL Base: 0x7ffd7e230000
1981-09-10 02:51:39 UTC+0000|[PE HEADER (dll)]| advapi32.dll| Process: RuntimeBroker./PID: 2388/PPID: 856/Process POffset: 0x7b87b300/DLL Base: 0x7ffd87a40000
-|[PE DEBUG]| advapi32.dll| Process: RuntimeBroker./PID: 2388/PPID: 856/Process POffset: 0x7b87b300/DLL Base: 0x7ffd87a40000
2021-04-30 17:40:36 UTC+0000|[DLL LOADTIME (dll)]| advapi32.dll| Process: RuntimeBroker./PID: 2388/PPID: 856/Process POffset: 0x7b87b300/DLL Base: 0x7ffd87a40000
2015-11-20 22:31:21 UTC+0000|[PE HEADER (dll)]| msvcrt.dll| Process: RuntimeBroker./PID: 2388/PPID: 856/Process POffset: 0x7b87b300/DLL Base: 0x7ffd87e60000
-|[PE DEBUG]| msvcrt.dll| Process: RuntimeBroker./PID: 2388/PPID: 856/Process POffset: 0x7b87b300/DLL Base: 0x7ffd87e60000
2021-04-30 17:40:36 UTC+0000|[DLL LOADTIME (dll)]| msvcrt.dll| Process: RuntimeBroker./PID: 2388/PPID: 856/Process POffset: 0x7b87b300/DLL Base: 0x7ffd87e60000
2008-01-08 01:07:38 UTC+0000|[PE HEADER (dll)]| sechost.dll| Process: RuntimeBroker./PID: 2388/PPID: 856/Process POffset: 0x7b87b300/DLL Base: 0x7ffd87870000
2008-01-08 01:07:38 UTC+0000|[PE DEBUG]| sechost.dll| Process: RuntimeBroker./PID: 2388/PPID: 856/Process POffset: 0x7b87b300/DLL Base: 0x7ffd87870000
2021-04-30 17:40:36 UTC+0000|[DLL LOADTIME (dll)]| sechost.dll| Process: RuntimeBroker./PID: 2388/PPID: 856/Process POffset: 0x7b87b300/DLL Base: 0x7ffd87870000
2099-06-28 20:13:05 UTC+0000|[PE HEADER (dll)]| msvcp110_win.dll| Process: RuntimeBroker./PID: 2388/PPID: 856/Process POffset: 0x7b87b300/DLL Base: 0x7ffd86090000
-|[PE DEBUG]| msvcp110_win.dll| Process: RuntimeBroker./PID: 2388/PPID: 856/Process POffset: 0x7b87b300/DLL Base: 0x7ffd86090000
2021-04-30 17:40:36 UTC+0000|[DLL LOADTIME (dll)]| msvcp110_win.dll| Process: RuntimeBroker./PID: 2388/PPID: 856/Process POffset: 0x7b87b300/DLL Base: 0x7ffd86090000
1977-05-03 20:26:59 UTC+0000|[PE HEADER (dll)]| win32u.dll| Process: RuntimeBroker./PID: 2388/PPID: 856/Process POffset: 0x7b87b300/DLL Base: 0x7ffd872c0000
-|[PE DEBUG]| win32u.dll| Process: RuntimeBroker./PID: 2388/PPID: 856/Process POffset: 0x7b87b300/DLL Base: 0x7ffd872c0000
2021-04-30 17:40:36 UTC+0000|[DLL LOADTIME (dll)]| win32u.dll| Process: RuntimeBroker./PID: 2388/PPID: 856/Process POffset: 0x7b87b300/DLL Base: 0x7ffd872c0000
2102-08-03 16:52:10 UTC+0000|[PE HEADER (dll)]| OLEAUT32.dll| Process: RuntimeBroker./PID: 2388/PPID: 856/Process POffset: 0x7b87b300/DLL Base: 0x7ffd89700000
2102-08-03 16:52:10 UTC+0000|[PE DEBUG]| OLEAUT32.dll| Process: RuntimeBroker./PID: 2388/PPID: 856/Process POffset: 0x7b87b300/DLL Base: 0x7ffd89700000
2021-04-30 17:40:36 UTC+0000|[DLL LOADTIME (dll)]| OLEAUT32.dll| Process: RuntimeBroker./PID: 2388/PPID: 856/Process POffset: 0x7b87b300/DLL Base: 0x7ffd89700000
2021-04-30 17:50:01 UTC+0000|[PROCESS]| svchost.exe| PID: 7436/PPID: 712/POffset: 0x4a3ee080
2021-04-25 18:44:31 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\IMAGE FILE EXECUTION OPTIONS| svchost.exe PID: 7436/PPID: 712/POffset: 0x4a3ee080
2019-12-07 09:15:08 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\SORTING\VERSIONS| svchost.exe PID: 7436/PPID: 712/POffset: 0x4a3ee080
2021-04-30 17:51:19 UTC+0000|[Handle (Key)]| MACHINE| svchost.exe PID: 7436/PPID: 712/POffset: 0x4a3ee080
2019-12-07 09:15:14 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\OLE| svchost.exe PID: 7436/PPID: 712/POffset: 0x4a3ee080
2020-11-19 07:30:15 UTC+0000|[Handle (Key)]| USER\.DEFAULT\SOFTWARE\CLASSES\LOCAL SETTINGS\SOFTWARE\MICROSOFT| svchost.exe PID: 7436/PPID: 712/POffset: 0x4a3ee080
2021-04-25 17:29:55 UTC+0000|[Handle (Key)]| USER\.DEFAULT\SOFTWARE\CLASSES\LOCAL SETTINGS| svchost.exe PID: 7436/PPID: 712/POffset: 0x4a3ee080
2021-04-30 01:20:14 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\CLASSES| svchost.exe PID: 7436/PPID: 712/POffset: 0x4a3ee080
2021-04-30 12:39:43 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\SESSION MANAGER| svchost.exe PID: 7436/PPID: 712/POffset: 0x4a3ee080
2019-12-07 09:15:08 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\SORTING\IDS| svchost.exe PID: 7436/PPID: 712/POffset: 0x4a3ee080
2021-04-30 17:39:47 UTC+0000|[Handle (Key)]| USER\S-1-5-21-3061953532-2461696977-1363062292-1001| svchost.exe PID: 7436/PPID: 712/POffset: 0x4a3ee080
2021-04-30 17:39:47 UTC+0000|[Handle (Key)]| USER\S-1-5-21-3061953532-2461696977-1363062292-1001| svchost.exe PID: 7436/PPID: 712/POffset: 0x4a3ee080
1972-12-14 16:22:50 UTC+0000|[PE HEADER (exe)]| svchost.exe| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ff7dc9a0000
1972-12-14 16:22:50 UTC+0000|[PE DEBUG]| svchost.exe| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ff7dc9a0000
2021-04-30 17:50:01 UTC+0000|[DLL LOADTIME (exe)]| svchost.exe| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ff7dc9a0000
2052-11-24 01:54:30 UTC+0000|[PE HEADER (dll)]| ntdll.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd89810000
2052-11-24 01:54:30 UTC+0000|[PE DEBUG]| ntdll.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd89810000
2021-04-30 17:50:01 UTC+0000|[DLL LOADTIME (dll)]| ntdll.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd89810000
2010-06-24 15:35:53 UTC+0000|[PE HEADER (dll)]| RPCRT4.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd87d30000
2010-06-24 15:35:53 UTC+0000|[PE DEBUG]| RPCRT4.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd87d30000
2021-04-30 17:50:01 UTC+0000|[DLL LOADTIME (dll)]| RPCRT4.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd87d30000
2080-05-15 06:41:30 UTC+0000|[PE HEADER (dll)]| IPHLPAPI.DLL| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd86350000
2080-05-15 06:41:30 UTC+0000|[PE DEBUG]| IPHLPAPI.DLL| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd86350000
2021-04-30 17:50:01 UTC+0000|[DLL LOADTIME (dll)]| IPHLPAPI.DLL| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd86350000
2000-05-19 15:25:03 UTC+0000|[PE HEADER (dll)]| msvcp_win.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd87320000
-|[PE DEBUG]| msvcp_win.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd87320000
2021-04-30 17:50:01 UTC+0000|[DLL LOADTIME (dll)]| msvcp_win.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd87320000
2077-01-01 02:27:58 UTC+0000|[PE HEADER (dll)]| combase.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd88170000
2077-01-01 02:27:58 UTC+0000|[PE DEBUG]| combase.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd88170000
2021-04-30 17:50:01 UTC+0000|[DLL LOADTIME (dll)]| combase.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd88170000
2101-03-04 07:16:24 UTC+0000|[PE HEADER (dll)]| rmclient.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd84d90000
-|[PE DEBUG]| rmclient.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd84d90000
2021-04-30 17:50:01 UTC+0000|[DLL LOADTIME (dll)]| rmclient.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd84d90000
2097-05-29 15:24:23 UTC+0000|[PE HEADER (dll)]| user32.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd89320000
2097-05-29 15:24:23 UTC+0000|[PE DEBUG]| user32.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd89320000
2021-04-30 17:50:01 UTC+0000|[DLL LOADTIME (dll)]| user32.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd89320000
2004-11-24 18:12:40 UTC+0000|[PE HEADER (dll)]| SYSNTFY.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd84a70000
2004-11-24 18:12:40 UTC+0000|[PE DEBUG]| SYSNTFY.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd84a70000
2021-04-30 17:50:01 UTC+0000|[DLL LOADTIME (dll)]| SYSNTFY.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd84a70000
2015-11-20 22:31:21 UTC+0000|[PE HEADER (dll)]| msvcrt.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd87e60000
-|[PE DEBUG]| msvcrt.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd87e60000
2021-04-30 17:50:01 UTC+0000|[DLL LOADTIME (dll)]| msvcrt.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd87e60000
1993-04-23 01:39:11 UTC+0000|[PE HEADER (dll)]| ucrtbase.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd87060000
-|[PE DEBUG]| ucrtbase.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd87060000
2021-04-30 17:50:01 UTC+0000|[DLL LOADTIME (dll)]| ucrtbase.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd87060000
2055-12-03 17:05:40 UTC+0000|[PE HEADER (dll)]| GDI32.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd89670000
2055-12-03 17:05:40 UTC+0000|[PE DEBUG]| GDI32.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd89670000
2021-04-30 17:50:01 UTC+0000|[DLL LOADTIME (dll)]| GDI32.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd89670000
2097-10-30 06:42:21 UTC+0000|[PE HEADER (dll)]| kernel.appcore.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd84e90000
-|[PE DEBUG]| kernel.appcore.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd84e90000
2021-04-30 17:50:01 UTC+0000|[DLL LOADTIME (dll)]| kernel.appcore.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd84e90000
2020-01-11 20:04:49 UTC+0000|[PE HEADER (dll)]| WTSAPI32.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd82ca0000
2020-01-11 20:04:49 UTC+0000|[PE DEBUG]| WTSAPI32.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd82ca0000
2021-04-30 17:50:01 UTC+0000|[DLL LOADTIME (dll)]| WTSAPI32.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd82ca0000
2084-02-19 11:29:14 UTC+0000|[PE HEADER (dll)]| DSROLE.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd820c0000
2084-02-19 11:29:14 UTC+0000|[PE DEBUG]| DSROLE.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd820c0000
2021-04-30 17:50:01 UTC+0000|[DLL LOADTIME (dll)]| DSROLE.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd820c0000
1976-04-17 16:42:54 UTC+0000|[PE HEADER (dll)]| gpsvc.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd464e0000
1976-04-17 16:42:54 UTC+0000|[PE DEBUG]| gpsvc.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd464e0000
2021-04-30 17:50:01 UTC+0000|[DLL LOADTIME (dll)]| gpsvc.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd464e0000
2022-01-18 10:29:28 UTC+0000|[PE HEADER (dll)]| KERNEL32.DLL| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd88b10000
-|[PE DEBUG]| KERNEL32.DLL| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd88b10000
2021-04-30 17:50:01 UTC+0000|[DLL LOADTIME (dll)]| KERNEL32.DLL| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd88b10000
1995-02-01 11:59:59 UTC+0000|[PE HEADER (dll)]| KERNELBASE.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd87520000
-|[PE DEBUG]| KERNELBASE.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd87520000
2021-04-30 17:50:01 UTC+0000|[DLL LOADTIME (dll)]| KERNELBASE.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd87520000
2102-08-26 08:08:07 UTC+0000|[PE HEADER (dll)]| gdi32full.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd86f50000
2102-08-26 08:08:07 UTC+0000|[PE DEBUG]| gdi32full.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd86f50000
2021-04-30 17:50:01 UTC+0000|[DLL LOADTIME (dll)]| gdi32full.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd86f50000
2017-05-04 19:43:50 UTC+0000|[PE HEADER (dll)]| UMPDC.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd86da0000
2017-05-04 19:43:50 UTC+0000|[PE DEBUG]| UMPDC.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd86da0000
2021-04-30 17:50:01 UTC+0000|[DLL LOADTIME (dll)]| UMPDC.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd86da0000
2046-05-23 23:27:27 UTC+0000|[PE HEADER (dll)]| bcryptPrimitives.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd877f0000
2046-05-23 23:27:27 UTC+0000|[PE DEBUG]| bcryptPrimitives.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd877f0000
2021-04-30 17:50:01 UTC+0000|[DLL LOADTIME (dll)]| bcryptPrimitives.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd877f0000
2008-01-08 01:07:38 UTC+0000|[PE HEADER (dll)]| sechost.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd87870000
2008-01-08 01:07:38 UTC+0000|[PE DEBUG]| sechost.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd87870000
2021-04-30 17:50:01 UTC+0000|[DLL LOADTIME (dll)]| sechost.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd87870000
2078-11-15 13:09:36 UTC+0000|[PE HEADER (dll)]| SspiCli.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd86e40000
2078-11-15 13:09:36 UTC+0000|[PE DEBUG]| SspiCli.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd86e40000
2021-04-30 17:50:01 UTC+0000|[DLL LOADTIME (dll)]| SspiCli.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd86e40000
1981-09-10 02:51:39 UTC+0000|[PE HEADER (dll)]| advapi32.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd87a40000
-|[PE DEBUG]| advapi32.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd87a40000
2021-04-30 17:50:01 UTC+0000|[DLL LOADTIME (dll)]| advapi32.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd87a40000
2037-02-20 21:40:42 UTC+0000|[PE HEADER (dll)]| SAMLIB.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd82c70000
2037-02-20 21:40:42 UTC+0000|[PE DEBUG]| SAMLIB.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd82c70000
2021-04-30 17:50:01 UTC+0000|[DLL LOADTIME (dll)]| SAMLIB.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd82c70000
2072-05-26 11:36:39 UTC+0000|[PE HEADER (dll)]| WINSTA.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd86c90000
2072-05-26 11:36:39 UTC+0000|[PE DEBUG]| WINSTA.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd86c90000
2021-04-30 17:50:01 UTC+0000|[DLL LOADTIME (dll)]| WINSTA.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd86c90000
1977-05-03 20:26:59 UTC+0000|[PE HEADER (dll)]| win32u.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd872c0000
-|[PE DEBUG]| win32u.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd872c0000
2021-04-30 17:50:01 UTC+0000|[DLL LOADTIME (dll)]| win32u.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd872c0000
2036-05-29 18:38:52 UTC+0000|[PE HEADER (dll)]| nlaapi.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd820d0000
2036-05-29 18:38:52 UTC+0000|[PE DEBUG]| nlaapi.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd820d0000
2021-04-30 17:50:01 UTC+0000|[DLL LOADTIME (dll)]| nlaapi.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd820d0000
2004-05-09 08:32:07 UTC+0000|[PE HEADER (dll)]| WLDP.DLL| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd868f0000
2004-05-09 08:32:07 UTC+0000|[PE DEBUG]| WLDP.DLL| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd868f0000
2021-04-30 17:50:01 UTC+0000|[DLL LOADTIME (dll)]| WLDP.DLL| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd868f0000
2102-08-03 16:52:10 UTC+0000|[PE HEADER (dll)]| OLEAUT32.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd89700000
2102-08-03 16:52:10 UTC+0000|[PE DEBUG]| OLEAUT32.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd89700000
2021-04-30 17:50:01 UTC+0000|[DLL LOADTIME (dll)]| OLEAUT32.dll| Process: svchost.exe/PID: 7436/PPID: 712/Process POffset: 0x4a3ee080/DLL Base: 0x7ffd89700000
2021-04-30 17:39:50 UTC+0000|[PROCESS]| NisSrv.exe| PID: 5084/PPID: 712/POffset: 0x5a59f0c0
2020-11-19 07:30:27 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\POLICIES\MICROSOFT\WINDOWS DEFENDER\POLICY MANAGER| NisSrv.exe PID: 5084/PPID: 712/POffset: 0x5a59f0c0
2021-04-30 12:39:43 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\SESSION MANAGER| NisSrv.exe PID: 5084/PPID: 712/POffset: 0x5a59f0c0
2019-12-07 09:15:08 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\SORTING\VERSIONS| NisSrv.exe PID: 5084/PPID: 712/POffset: 0x5a59f0c0
2021-04-30 17:51:19 UTC+0000|[Handle (Key)]| MACHINE| NisSrv.exe PID: 5084/PPID: 712/POffset: 0x5a59f0c0
2021-04-30 17:51:19 UTC+0000|[Handle (Key)]| MACHINE| NisSrv.exe PID: 5084/PPID: 712/POffset: 0x5a59f0c0
2019-12-07 09:15:14 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\OLE| NisSrv.exe PID: 5084/PPID: 712/POffset: 0x5a59f0c0
2021-04-25 18:44:31 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\IMAGE FILE EXECUTION OPTIONS| NisSrv.exe PID: 5084/PPID: 712/POffset: 0x5a59f0c0
2021-04-25 17:29:39 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\POLICIES\MICROSOFT| NisSrv.exe PID: 5084/PPID: 712/POffset: 0x5a59f0c0
2021-04-30 17:40:02 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWS DEFENDER| NisSrv.exe PID: 5084/PPID: 712/POffset: 0x5a59f0c0
2021-04-30 17:40:02 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWS DEFENDER| NisSrv.exe PID: 5084/PPID: 712/POffset: 0x5a59f0c0
2020-11-19 07:30:27 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\POLICIES\MICROSOFT\WINDOWS DEFENDER\POLICY MANAGER| NisSrv.exe PID: 5084/PPID: 712/POffset: 0x5a59f0c0
2021-04-30 17:40:02 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWS DEFENDER| NisSrv.exe PID: 5084/PPID: 712/POffset: 0x5a59f0c0
2021-04-30 17:39:47 UTC+0000|[Handle (Key)]| USER| NisSrv.exe PID: 5084/PPID: 712/POffset: 0x5a59f0c0
2021-04-25 19:29:30 UTC+0000|[Handle (Key)]| USER\S-1-5-19\CONTROL PANEL\INTERNATIONAL| NisSrv.exe PID: 5084/PPID: 712/POffset: 0x5a59f0c0
2020-11-19 07:30:16 UTC+0000|[Handle (Key)]| USER\S-1-5-19| NisSrv.exe PID: 5084/PPID: 712/POffset: 0x5a59f0c0
2020-11-19 07:30:16 UTC+0000|[Handle (Key)]| USER\S-1-5-19\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER| NisSrv.exe PID: 5084/PPID: 712/POffset: 0x5a59f0c0
2019-12-07 09:15:08 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\SORTING\IDS| NisSrv.exe PID: 5084/PPID: 712/POffset: 0x5a59f0c0
